,img,valence,arousal
66,3103,0.108108108108108,0.7708703374777975
67,2352,0.1109530583214793,0.8046181172291297
68,9810,0.1109530583214793,0.8703374777975134
69,9163,0.112375533428165,0.8543516873889877
70,9560,0.1152204836415363,0.6714031971580817
71,6022,0.1180654338549075,0.7761989342806395
72,6560,0.1209103840682788,0.8543516873889877
73,2811,0.1223328591749644,0.9200710479573714
74,6212,0.1251778093883357,0.7619893428063943
75,6540,0.1251778093883357,0.9076376554174068
76,6570,0.1251778093883357,0.8028419182948491
77,9140,0.1251778093883357,0.650088809946714
78,3500,0.1280227596017069,0.936056838365897
79,6021,0.1280227596017069,0.7708703374777975
80,6415,0.1280227596017069,0.7957371225577266
81,9326,0.1280227596017069,0.7406749555950266
82,9421,0.1280227596017069,0.5896980461811724
83,6360,0.1308677098150782,0.8188277087033748
84,9322,0.1322901849217639,0.7122557726465365
85,9332,0.1337126600284495,0.6429840142095915
86,2345,0.1351351351351351,0.6714031971580817
87,3150,0.1351351351351351,0.8579040852575489
88,9181,0.1351351351351351,0.6518650088809946
89,9300,0.1351351351351351,0.7602131438721137
90,9301,0.1351351351351351,0.6323268206039078
91,9435,0.1365576102418207,0.5825932504440497
92,9901,0.1365576102418207,0.7069271758436946
93,3051,0.1408250355618776,0.6927175843694494
94,3181,0.1408250355618776,0.5932504440497336
95,9911,0.1408250355618776,0.7175843694493783
96,6315,0.1422475106685633,0.827708703374778
97,9420,0.1422475106685633,0.705150976909414
98,9428,0.1422475106685633,0.699822380106572
99,3061,0.1436699857752489,0.6323268206039078
100,9302,0.1436699857752489,0.6856127886323269
101,6243,0.1450924608819346,0.7584369449378331
102,9902,0.1450924608819346,0.7602131438721137
103,9006,0.1465149359886202,0.7175843694493783
104,9908,0.1465149359886202,0.872113676731794
105,3400,0.1479374110953058,0.921847246891652
106,3550,0.1479374110953058,0.8117229129662523
107,9903,0.1493598862019914,0.7087033747779752
108,6230,0.1507823613086771,1.0
109,6821,0.1522048364153627,0.8117229129662523
110,9295,0.1536273115220484,0.6021314387211368
111,9904,0.1536273115220484,0.7744227353463589
112,9340,0.1564722617354196,0.6110124333925401
113,2799,0.1578947368421052,0.586145648312611
114,9500,0.1578947368421052,0.7282415630550623
115,9050,0.1593172119487909,0.8241563055062168
116,2141,0.1607396870554765,0.5825932504440497
117,6260,0.1607396870554765,0.9253996447602132
118,2730,0.1621621621621622,0.9023090586145648
119,2900,0.1621621621621622,0.5985790408525755
120,3017,0.1621621621621622,0.6429840142095915
121,6838,0.1621621621621622,0.724689165186501
122,6510,0.1635846372688478,0.9307282415630552
123,7380,0.1635846372688478,0.738898756660746
124,9520,0.1635846372688478,0.6554174067495561
125,9900,0.1635846372688478,0.6856127886323269
126,2053,0.1650071123755334,0.6269982238010657
127,9184,0.1650071123755334,0.7158081705150977
128,6263,0.166429587482219,0.8703374777975134
129,6312,0.166429587482219,0.8259325044404974
130,9600,0.166429587482219,0.8419182948490231
131,3220,0.1678520625889047,0.6749555950266429
132,6231,0.1678520625889047,0.9058614564831262
133,9007,0.1678520625889047,0.5879218472468918
134,9400,0.1692745376955903,0.7584369449378331
135,9920,0.1692745376955903,0.7175843694493783
136,3215,0.1706970128022759,0.660746003552398
137,2710,0.1721194879089616,0.6642984014209592
138,9043,0.1721194879089616,0.6714031971580817
139,3550,0.1749644381223328,0.7460035523978686
140,6570,0.1749644381223328,0.7815275310834814
141,9830,0.1749644381223328,0.5577264653641208
142,9000,0.1763869132290184,0.4156305506216696
143,9419,0.1763869132290184,0.616341030195382
144,9905,0.1763869132290184,0.7477797513321492
145,2750,0.1778093883357041,0.4600355239786856
146,2900,0.1778093883357041,0.5133214920071049
147,9432,0.1778093883357041,0.5683836589698047
148,9250,0.1792318634423897,0.866785079928952
149,2717,0.1806543385490754,0.7069271758436946
150,6311,0.1806543385490754,0.5737122557726466
151,6300,0.182076813655761,0.8685612788632328
152,6831,0.182076813655761,0.680284191829485
153,9265,0.1834992887624466,0.4653641207815275
154,9423,0.1849217638691322,0.699822380106572
155,2683,0.1863442389758179,0.7975133214920072
156,3160,0.1877667140825035,0.6447602131438721
157,6250,0.1877667140825035,0.9236234458259326
158,9430,0.1877667140825035,0.6287744227353463
159,9320,0.1906116642958748,0.5701598579040853
160,2276,0.1934566145092461,0.5168738898756661
161,2751,0.1934566145092461,0.6145648312611013
162,9425,0.1934566145092461,0.7460035523978686
163,9429,0.1948790896159317,0.69449378330373
164,9561,0.1948790896159317,0.5452930728241564
165,6242,0.1963015647226173,0.6589698046181173
166,6370,0.197724039829303,0.8383658969804619
167,9620,0.197724039829303,0.7797513321492008
168,6200,0.2688477951635847,0.7282415630550623
169,9611,0.1991465149359886,0.7158081705150977
170,9927,0.1991465149359886,0.6341030195381884
171,2688,0.2019914651493599,0.7566607460035525
172,6550,0.2019914651493599,0.9538188277087034
173,8485,0.2019914651493599,0.8419182948490231
174,3300,0.2034139402560455,0.502664298401421
175,2981,0.2062588904694167,0.7548845470692718
176,6530,0.2062588904694167,0.7921847246891652
177,2301,0.209103840682788,0.5062166962699823
178,9491,0.209103840682788,0.705150976909414
179,9909,0.209103840682788,0.7566607460035525
180,9922,0.209103840682788,0.6198934280639432
181,3212,0.2105263157894737,0.8614564831261102
182,4664,0.2105263157894737,0.783303730017762
183,9280,0.2119487908961593,0.4511545293072824
184,3185,0.2133712660028449,0.6678507992895205
185,6825,0.2133712660028449,0.6465364120781528
186,9321,0.2133712660028449,0.8028419182948491
187,6830,0.2147937411095305,0.7975133214920072
188,9415,0.2147937411095305,0.5666074600355241
189,6250,0.2162162162162162,0.8561278863232683
190,2456,0.2176386913229018,0.502664298401421
191,9925,0.2176386913229018,0.6873889875666075
192,6571,0.2190611664295875,0.6873889875666075
193,9342,0.2190611664295875,0.4920071047957372
194,9331,0.2219061166429587,0.3783303730017762
195,9424,0.2219061166429587,0.7211367673179397
196,9290,0.2233285917496443,0.4760213143872114
197,9330,0.22475106685633,0.4671403197158081
198,9427,0.22475106685633,0.6714031971580817
199,9610,0.22475106685633,0.6234458259325045
200,6213,0.2275960170697013,0.7353463587921848
201,6834,0.2275960170697013,0.8099467140319717
202,9941,0.2275960170697013,0.7300177619893429
203,7359,0.2290184921763869,0.6465364120781528
204,9291,0.2304409672830726,0.4724689165186501
205,9530,0.2304409672830726,0.6181172291296626
206,9832,0.2318634423897581,0.4866785079928952
207,6210,0.2332859174964438,0.8206039076376554
208,8230,0.2332859174964438,0.744227353463588
209,9831,0.2332859174964438,0.5133214920071049
210,2455,0.2347083926031294,0.4866785079928952
211,3213,0.2347083926031294,0.9058614564831262
212,9630,0.2347083926031294,0.7708703374777975
213,9041,0.2375533428165007,0.5186500888099467
214,3019,0.2389758179231864,0.8134991119005329
215,9180,0.2389758179231864,0.586145648312611
216,9031,0.2418207681365576,0.5506216696269983
217,2691,0.2460881934566145,0.7335701598579041
218,9623,0.2460881934566145,0.7690941385435169
219,9470,0.2475106685633001,0.591474245115453
220,9426,0.2517780938833571,0.6323268206039078
221,9590,0.2517780938833571,0.6554174067495561
222,1525,0.2532005689900427,0.8507992895204263
223,6244,0.2532005689900427,0.7033747779751333
224,6220,0.2546230440967283,0.7406749555950266
225,7361,0.2546230440967283,0.5985790408525755
226,9001,0.2546230440967283,0.3463587921847247
227,9622,0.2546230440967283,0.8063943161634103
228,9930,0.2574679943100996,0.7087033747779752
229,9042,0.2617354196301564,0.7211367673179397
230,6561,0.2631578947368421,0.5808170515097691
231,9417,0.2631578947368421,0.5523978685612789
232,9471,0.2631578947368421,0.4902309058614566
233,9599,0.2631578947368421,0.6589698046181173
234,1274,0.2645803698435277,0.6518650088809946
235,2753,0.2645803698435277,0.4564831261101243
236,7135,0.2645803698435277,0.6465364120781528
237,1271,0.267425320056899,0.6483126110124334
238,2700,0.267425320056899,0.541740674955595
239,4621,0.267425320056899,0.5683836589698047
240,6562,0.267425320056899,0.5968028419182949
241,9452,0.267425320056899,0.6074600355239786
242,2457,0.2688477951635847,0.571936056838366
243,9120,0.2688477951635847,0.7193605683836589
244,9145,0.2688477951635847,0.591474245115453
245,9395,0.2702702702702703,0.4440497335701598
246,9621,0.2716927453769559,0.7175843694493783
247,9160,0.2731152204836415,0.7371225577264654
248,1111,0.2759601706970128,0.6181172291296626
249,2590,0.2773826458036984,0.3925399644760213
250,2715,0.2802275960170697,0.4671403197158081
251,3216,0.2802275960170697,0.6483126110124334
252,1275,0.283072546230441,0.5488454706927176
253,2490,0.2859174964438122,0.3960923623445826
254,9046,0.2859174964438122,0.4600355239786856
255,6555,0.2873399715504979,0.705150976909414
256,2120,0.2887624466571835,0.6145648312611013
257,9102,0.2887624466571835,0.5541740674955595
258,9409,0.2887624466571835,0.6909413854351688
259,9495,0.2887624466571835,0.6838365896980463
260,9584,0.2887624466571835,0.5754884547069272
261,9592,0.2887624466571835,0.6234458259325045
262,1202,0.2901849217638692,0.74955595026643
263,2278,0.2916073968705547,0.502664298401421
264,2692,0.2916073968705547,0.6447602131438721
265,1304,0.2930298719772404,0.8259325044404974
266,9341,0.294452347083926,0.4937833037300178
267,9373,0.294452347083926,0.5843694493783304
268,9002,0.2958748221906117,0.502664298401421
269,6020,0.2987197724039829,0.6856127886323269
270,6241,0.3001422475106686,0.5008880994671404
271,9186,0.3015647226173542,0.5612788632326821
272,1050,0.3058321479374111,0.9147424511545292
273,6836,0.3058321479374111,0.6660746003552398
274,9912,0.3058321479374111,0.5257548845470693
275,1220,0.3072546230440968,0.6838365896980463
276,2722,0.3072546230440968,0.3197158081705151
277,7136,0.3072546230440968,0.5843694493783304
278,9008,0.3072546230440968,0.4849023090586146
279,5971,0.310099573257468,0.8756660746003554
280,6410,0.310099573257468,0.7406749555950266
281,1052,0.3115220483641536,0.8525754884547069
282,5973,0.3129445234708392,0.7211367673179397
283,9403,0.3129445234708392,0.6927175843694494
284,9480,0.3129445234708392,0.6838365896980463
285,5961,0.3143669985775249,0.724689165186501
286,9182,0.3143669985775249,0.5790408525754885
287,6940,0.3157894736842105,0.6447602131438721
288,2716,0.3172119487908962,0.5772646536412078
289,1201,0.3186344238975818,0.8241563055062168
290,1300,0.3186344238975818,0.9005328596802843
291,2694,0.3186344238975818,0.591474245115453
292,9090,0.3385490753911807,0.547069271758437
293,6190,0.321479374110953,0.6962699822380106
294,7360,0.3243243243243243,0.6021314387211368
295,6610,0.32574679943101,0.5932504440497336
296,9490,0.32574679943101,0.6838365896980463
297,6211,0.3285917496443812,0.7424511545293074
298,9101,0.3285917496443812,0.408525754884547
299,6840,0.3300142247510668,0.7513321492007106
300,1205,0.3328591749644381,0.7229129662522203
301,2039,0.3328591749644381,0.3090586145648312
302,2718,0.3328591749644381,0.4866785079928952
303,9596,0.3328591749644381,0.605683836589698
304,1280,0.3342816500711238,0.5701598579040853
305,9390,0.3357041251778094,0.4298401420959147
306,9440,0.3357041251778094,0.502664298401421
307,1270,0.3371266002844951,0.541740674955595
308,2399,0.3385490753911807,0.3925399644760213
309,2682,0.3385490753911807,0.4902309058614566
310,3190,0.3385490753911807,0.5843694493783304
311,9005,0.3385490753911807,0.6145648312611013
312,1090,0.3399715504978663,0.738898756660746
313,1301,0.3399715504978663,0.7193605683836589
314,3022,0.3399715504978663,0.738898756660746
315,8480,0.3399715504978663,0.8099467140319717
316,2110,0.3413940256045519,0.4991119005328597
317,2312,0.3413940256045519,0.408525754884547
318,9404,0.3413940256045519,0.5239786856127887
319,3280,0.3428165007112376,0.6518650088809946
320,9270,0.3428165007112376,0.6252220248667851
321,6010,0.3442389758179232,0.3960923623445826
322,9045,0.3470839260312944,0.3854351687388987
323,9110,0.3485064011379801,0.4014209591474245
324,9594,0.3485064011379801,0.6127886323268207
325,8231,0.3499288762446657,0.6252220248667851
326,3250,0.3513513513513513,0.8117229129662523
327,3360,0.3513513513513513,0.6518650088809946
328,1120,0.352773826458037,0.9253996447602132
329,1930,0.352773826458037,0.8348134991119006
330,6240,0.352773826458037,0.6305506216696269
331,7078,0.352773826458037,0.3499111900532859
332,1051,0.3541963015647226,0.7513321492007106
333,7023,0.3541963015647226,0.4351687388987567
334,1113,0.3556187766714083,0.7708703374777975
335,7079,0.3556187766714083,0.4884547069271758
336,2115,0.3584637268847795,0.5790408525754885
337,7520,0.3584637268847795,0.5062166962699823
338,1110,0.3598862019914651,0.7531083481349912
339,1932,0.3613086770981508,0.8436944937833037
340,2100,0.3613086770981508,0.4991119005328597
341,5972,0.3613086770981508,0.8206039076376554
342,9926,0.3613086770981508,0.5523978685612789
343,4635,0.3627311522048364,0.4458259325044406
344,1033,0.364153627311522,0.783303730017762
345,9445,0.364153627311522,0.4920071047957372
346,9230,0.3669985775248933,0.7193605683836589
347,2661,0.368421052631579,0.7175843694493783
348,9190,0.368421052631579,0.3889875666074601
349,2745,0.3698435277382646,0.6127886323268207
350,2795,0.3712660028449502,0.5293072824156306
351,7521,0.3712660028449502,0.4724689165186501
352,9010,0.3741109530583215,0.4298401420959147
353,1019,0.3755334281650072,0.7193605683836589
354,1200,0.3755334281650072,0.7655417406749557
355,1070,0.3769559032716927,0.788632326820604
356,1040,0.3812233285917497,0.8046181172291297
357,1931,0.3826458036984353,0.9023090586145648
358,9469,0.3826458036984353,0.4191829484902309
359,2695,0.3840682788051209,0.4884547069271758
360,6800,0.3840682788051209,0.5595026642984015
361,9171,0.3840682788051209,0.5328596802841918
362,6832,0.3854907539118065,0.6731793960923623
363,1114,0.3869132290184922,0.8188277087033748
364,9360,0.3869132290184922,0.1616341030195381
365,2681,0.3883357041251778,0.5772646536412078
366,6000,0.3883357041251778,0.5666074600355241
367,7092,0.3897581792318634,0.4724689165186501
368,2206,0.391180654338549,0.3534635879218472
369,2525,0.391180654338549,0.3925399644760213
370,2752,0.3926031294452348,0.458259325044405
371,9080,0.3926031294452348,0.4689165186500889
372,9472,0.3926031294452348,0.4333925399644761
373,2130,0.3940256045519203,0.586145648312611
374,1026,0.3954480796586059,0.6909413854351688
375,1230,0.4694167852062589,0.4103019538188278
376,6314,0.3954480796586059,0.5115452930728241
377,1101,0.3968705547652916,0.7300177619893429
378,1505,0.4011379800853485,0.5346358792184726
379,2520,0.4011379800853485,0.4440497335701598
380,2491,0.4025604551920341,0.3001776198934281
381,5970,0.4025604551920341,0.5612788632326821
382,7054,0.4025604551920341,0.4191829484902309
383,3211,0.4039829302987198,0.7104795737122558
384,7046,0.4082503556187766,0.4298401420959147
385,9582,0.4082503556187766,0.6341030195381884
386,2271,0.411095305832148,0.3587921847246892
387,7013,0.411095305832148,0.4245115452930729
388,1302,0.4125177809388336,0.7602131438721137
389,2400,0.4125177809388336,0.4404973357015986
390,1240,0.4139402560455192,0.5683836589698047
391,2280,0.4139402560455192,0.3641207815275311
392,1617,0.4153627311522049,0.6429840142095915
393,5940,0.4153627311522049,0.8117229129662523
394,7234,0.4153627311522049,0.2202486678507993
395,1080,0.4167852062588905,0.705150976909414
396,6837,0.4182076813655761,0.4937833037300178
397,7700,0.4182076813655761,0.2184724689165187
398,1022,0.4196301564722617,0.7637655417406749
399,1030,0.4253200568990042,0.6642984014209592
400,7137,0.4253200568990042,0.5488454706927176
401,2810,0.4267425320056899,0.4884547069271758
402,1321,0.4281650071123756,0.8738898756660746
403,2770,0.4352773826458037,0.6021314387211368
404,3310,0.4352773826458037,0.6589698046181173
405,7290,0.4352773826458037,0.3818827708703375
406,2210,0.4822190611664296,0.241563055062167
407,8010,0.4366998577524894,0.4262877442273535
408,9913,0.4366998577524894,0.4795737122557726
409,2221,0.4381223328591749,0.2397868561278863
410,5120,0.4381223328591749,0.2397868561278863
411,6930,0.4381223328591749,0.5612788632326821
412,2104,0.4423897581792319,0.2468916518650088
413,7060,0.4438122332859175,0.147424511545293
414,5130,0.4466571834992888,0.1403197158081705
415,7224,0.4466571834992888,0.1936056838365897
416,7560,0.44950213371266,0.6252220248667851
417,9402,0.4509246088193457,0.5950266429840143
418,2101,0.4523470839260313,0.3090586145648312
419,2440,0.4523470839260313,0.1616341030195381
420,3210,0.4523470839260313,0.6518650088809946
421,1390,0.453769559032717,0.6341030195381884
422,2272,0.453769559032717,0.3587921847246892
423,3302,0.453769559032717,0.7069271758436946
424,7920,0.4551920341394025,0.3818827708703375
425,7011,0.4566145092460881,0.3712255772646536
426,7031,0.4566145092460881,0.0550621669626997
427,2230,0.4580369843527739,0.4280639431616341
428,9210,0.4580369843527739,0.241563055062167
429,9401,0.4580369843527739,0.3836589698046181
430,9150,0.4594594594594595,0.6376554174067496
431,7110,0.4608819345661451,0.0976909413854351
432,7595,0.4608819345661451,0.3641207815275311
433,4233,0.4623044096728307,0.3978685612788633
434,1945,0.4665718349928876,0.4795737122557726
435,1310,0.4679943100995732,0.7602131438721137
436,2410,0.4708392603129446,0.4280639431616341
437,2215,0.4722617354196302,0.2948490230905861
438,7025,0.4722617354196302,0.1758436944937833
439,7186,0.4722617354196302,0.3339253996447602
440,8121,0.4722617354196302,0.4298401420959147
441,9260,0.4722617354196302,0.3072824156305506
442,9411,0.4722617354196302,0.6483126110124334
443,2441,0.4736842105263157,0.3374777975133215
444,9468,0.4779516358463727,0.5257548845470693
445,1303,0.4793741109530583,0.7069271758436946
446,2458,0.480796586059744,0.6323268206039078
447,7030,0.480796586059744,0.2255772646536412
448,7040,0.480796586059744,0.172291296625222
449,7044,0.480796586059744,0.3943161634103019
450,2446,0.4822190611664296,0.3676731793960924
451,1112,0.4836415362731152,0.5115452930728241
452,2279,0.4836415362731152,0.3587921847246892
453,2383,0.4850640113798009,0.3001776198934281
454,7150,0.4850640113798009,0.1580817051509769
455,2830,0.4864864864864865,0.3410301953818828
456,7180,0.4864864864864865,0.3037300177619894
457,7590,0.4893314366998578,0.369449378330373
458,6900,0.4907539118065434,0.6962699822380106
459,7016,0.4907539118065434,0.2984014209591474
460,2480,0.492176386913229,0.1669626998223801
461,2780,0.492176386913229,0.5577264653641208
462,7130,0.492176386913229,0.2895204262877442
463,7287,0.492176386913229,0.3285968028419183
464,7705,0.492176386913229,0.1651865008880994
465,9700,0.492176386913229,0.2646536412078152
466,2570,0.4935988620199147,0.1847246891651864
467,2690,0.4935988620199147,0.408525754884547
468,1726,0.4950213371266003,0.8010657193605685
469,2200,0.4950213371266003,0.2593250444049734
470,5535,0.4978662873399715,0.4245115452930729
471,7018,0.4978662873399715,0.3889875666074601
472,7037,0.4978662873399715,0.3534635879218472
473,7211,0.4978662873399715,0.4404973357015986
474,2026,0.4992887624466572,0.2984014209591474
475,2493,0.4992887624466572,0.2877442273534635
476,4000,0.4992887624466572,0.3996447602131439
477,7032,0.4992887624466572,0.2593250444049734
478,7038,0.4992887624466572,0.2291296625222024
479,7217,0.4992887624466572,0.1261101243339254
480,7491,0.4992887624466572,0.1190053285968028
481,2190,0.5007112375533429,0.1225577264653641
482,5534,0.5021337126600285,0.2522202486678508
483,7184,0.5021337126600285,0.3445825932504441
484,2704,0.5035561877667141,0.635879218472469
485,8475,0.5035561877667141,0.8525754884547069
486,2512,0.5049786628733998,0.3090586145648312
487,4230,0.5049786628733998,0.5293072824156306
488,6570,0.5049786628733998,0.3783303730017762
489,8466,0.5049786628733998,0.5683836589698047
490,2393,0.5064011379800853,0.2149200710479574
491,7175,0.5064011379800853,0.0
492,1935,0.507823613086771,0.4564831261101243
493,2595,0.507823613086771,0.3534635879218472
494,7006,0.507823613086771,0.108348134991119
495,7036,0.507823613086771,0.2841918294849023
496,2309,0.5092460881934566,0.4635879218472469
497,2516,0.5106685633001423,0.3161634103019538
498,7055,0.5106685633001423,0.2309058614564831
499,2396,0.5120910384068279,0.2877442273534635
500,2840,0.5120910384068279,0.1261101243339254
501,4770,0.5120910384068279,0.7335701598579041
502,3550,0.5135135135135136,0.605683836589698
503,7487,0.5135135135135136,0.4191829484902309
504,7009,0.5149359886201992,0.2291296625222024
505,7050,0.5149359886201992,0.1829484902309058
506,7059,0.5149359886201992,0.1793960923623445
507,7010,0.5163584637268849,0.0071047957371225
508,7950,0.5163584637268849,0.0994671403197157
509,2002,0.5177809388335705,0.2895204262877442
510,2890,0.5177809388335705,0.2184724689165187
511,4550,0.5177809388335705,0.5825932504440497
512,7034,0.5177809388335705,0.2380106571936057
513,9422,0.5177809388335705,0.5985790408525755
514,7235,0.519203413940256,0.197158081705151
515,7002,0.5206258890469417,0.2557726465364121
516,7020,0.5206258890469417,0.0799289520426287
517,7045,0.5206258890469417,0.2841918294849023
518,7185,0.5206258890469417,0.1634103019538188
519,2397,0.5220483641536274,0.1865008880994671
520,7012,0.5220483641536274,0.2273534635879218
521,7035,0.5220483641536274,0.1669626998223801
522,7161,0.5220483641536274,0.2238010657193605
523,1645,0.523470839260313,0.6074600355239786
524,4302,0.523470839260313,0.7033747779751333
525,7041,0.523470839260313,0.1563055062166962
526,7476,0.523470839260313,0.5168738898756661
527,7484,0.523470839260313,0.4476021314387212
528,2484,0.5248933143669986,0.3605683836589698
529,7000,0.5248933143669986,0.1243339253996447
530,7003,0.5248933143669986,0.2397868561278863
531,7640,0.5248933143669986,0.7655417406749557
532,2214,0.5263157894736842,0.3090586145648312
533,9070,0.5263157894736842,0.3392539964476021
534,4561,0.5277382645803699,0.4671403197158081
535,7160,0.5277382645803699,0.2397868561278863
536,2220,0.5291607396870556,0.5701598579040853
537,2749,0.5305832147937412,0.3623445825932505
538,7004,0.5305832147937412,0.0497335701598579
539,7247,0.5320056899004267,0.4298401420959147
540,7179,0.5334281650071123,0.2060390763765541
541,2411,0.5348506401137981,0.2024866785079928
542,7056,0.5348506401137981,0.2397868561278863
543,7187,0.5348506401137981,0.103019538188277
544,7255,0.5348506401137981,0.2912966252220249
545,8160,0.5348506401137981,0.9325044404973356
546,8232,0.5348506401137981,0.6003552397868561
547,6150,0.5362731152204837,0.266429840142096
548,2038,0.5376955903271693,0.216696269982238
549,7233,0.5376955903271693,0.1865008880994671
550,7077,0.5419630156472263,0.5133214920071049
551,4004,0.5448079658605974,0.483126110124334
552,7170,0.5448079658605974,0.2646536412078152
553,1122,0.5462304409672831,0.4618117229129663
554,2122,0.5462304409672831,0.5097690941385435
555,5510,0.5462304409672831,0.1953818827708703
556,5531,0.5462304409672831,0.3499111900532859
557,7014,0.5462304409672831,0.2717584369449378
558,7207,0.5462304409672831,0.3285968028419183
559,2102,0.5476529160739688,0.2326820603907637
560,5920,0.5476529160739688,0.8010657193605685
561,7182,0.5476529160739688,0.408525754884547
562,7043,0.5490753911806544,0.3481349911190053
563,2880,0.55049786628734,0.2202486678507993
564,7017,0.55049786628734,0.2486678507992895
565,2211,0.5519203413940257,0.413854351687389
566,2377,0.5519203413940257,0.3161634103019538
567,2514,0.5519203413940257,0.3161634103019538
568,5532,0.5519203413940257,0.3676731793960924
569,7090,0.5519203413940257,0.1580817051509769
570,7497,0.5519203413940257,0.5772646536412078
571,2385,0.5533428165007113,0.3410301953818828
572,2487,0.5533428165007113,0.413854351687389
573,7019,0.5533428165007113,0.2912966252220249
574,7365,0.5533428165007113,0.4280639431616341
575,1616,0.554765291607397,0.3960923623445826
576,2702,0.554765291607397,0.3907637655417407
577,5471,0.554765291607397,0.2735346358792184
578,5740,0.554765291607397,0.1545293072824156
579,7021,0.554765291607397,0.4351687388987567
580,7547,0.554765291607397,0.2593250444049734
581,2308,0.5561877667140825,0.3730017761989342
582,2495,0.5561877667140825,0.261101243339254
583,2635,0.5561877667140825,0.4795737122557726
584,2850,0.5561877667140825,0.2273534635879218
585,7053,0.5561877667140825,0.2184724689165187
586,7248,0.5561877667140825,0.4440497335701598
587,7632,0.5561877667140825,0.5435168738898758
588,1675,0.5590327169274538,0.4706927175843695
589,4001,0.5590327169274538,0.6252220248667851
590,7100,0.5590327169274538,0.2078152753108348
591,7249,0.5590327169274538,0.3996447602131439
592,1350,0.5604551920341394,0.4706927175843695
593,2381,0.5604551920341394,0.2344582593250444
594,8065,0.5604551920341394,0.7087033747779752
595,7830,0.5618776671408251,0.4191829484902309
596,7062,0.5633001422475107,0.2984014209591474
597,7080,0.5633001422475107,0.1065719360568383
598,7550,0.5633001422475107,0.3960923623445826
599,1908,0.5647226173541964,0.5612788632326821
600,7242,0.5647226173541964,0.374777975133215
601,7058,0.566145092460882,0.4014209591474245
602,2191,0.5675675675675675,0.3357015985790408
603,2745,0.5689900426742532,0.2735346358792184
604,2870,0.5689900426742532,0.2291296625222024
605,5533,0.5689900426742532,0.2486678507992895
606,6910,0.5689900426742532,0.6927175843694494
607,7001,0.5704125177809388,0.2628774422735346
608,5520,0.5718349928876244,0.2184724689165187
609,7052,0.5718349928876244,0.2291296625222024
610,7500,0.5718349928876244,0.2735346358792184
611,2499,0.5732574679943101,0.241563055062167
612,4240,0.5732574679943101,0.5612788632326821
613,4613,0.5732574679943101,0.5222024866785081
614,5395,0.5732574679943101,0.4458259325044406
